id,title,year,original_language,poster_path,human_verdict,has_text,human_note
1203676,"Clone #13",2023,tl,/eQzA0qPXwHT87hkNt61lDFMZ7cy.jpg,no_es_poster,,""
1204029,"Schooleater",,zh,/jXRAKbVaiLt6X68FXqrwsyYls2t.jpg,no_es_poster,,""
1204908,"Shin Kaishaku Banchō Sarayashiki - Okiku-dera: Temple",2023,ja,/m7b3twbiLyfDL5wzzYsz2zJfOvH.jpg,es_poster,si,""
1204910,"The Middle Way",,th,/kgghdtQvZibL5YTviGtUOgRMeMY.jpg,no_es_poster,,""
1205084,"Stalking",2023,en,/xcwqVXJai2laTWdf2S0lFzOUtOF.jpg,no_es_poster,,""
1205694,"Sisters",2017,fr,/zIKq1UFA2gd2bOT7FuerPmjn6Gy.jpg,no_es_poster,,""
1206152,"Aunt Tigress",2007,en,/fP8fLLvdIOsdOBzUTvZIMERo31Q.jpg,no_es_poster,,""
1206471,"AGOURO",2023,pt,/qj1KK9HVtw2uCnP6TbEQI3bLqDU.jpg,no_es_poster,,""
1206990,"Skinny Puppy: Too Dark Park Archival Footage",2005,en,/9UuOkdfs0dI3WrJ1OXwIh4TDXop.jpg,no_es_poster,,""
1206993,"Skinny Puppy: Last Rights Archival Footage",2005,en,/3Q95CxCPSXtd0k76VYiO4HfRx3l.jpg,no_es_poster,,""
1207227,"Cruel Sea",2023,no,/rGvyIyVyIgFwptoXZQH3P2IZUAG.jpg,no_es_poster,,""
1208355,"De Weddenschap",1987,nl,/vIKLlmMMkEk0NlHQBgdrXSk8zd0.jpg,no_es_poster,,""
1208397,"Lexi’s Vengeance",2019,en,/7VurpucCfZWCtqW7F7TKkLCKAHV.jpg,no_es_poster,,""
1209994,"Error",2023,en,/1D9LRPyvwZZV1I5MND6R4wmAI19.jpg,no_es_poster,,""
1210047,"Aranam",2024,ta,/im52GNQksPZkTWVHuWpk3cAMlDi.jpg,es_poster,si,""
1211170,"eksp111000anim111111.mp4",2023,hr,/gTzY7IJJyBEtZTsfxsaRapYTqpl.jpg,no_es_poster,,""
1211305,"Howl If You Love Me",2023,en,/tEKTEeFGd75MDTDAhjNReETejZ6.jpg,no_es_poster,,""
1211899,"Ghost Runner",2012,en,/qOpz4UziC0gINBuBZRTRIpiOYnA.jpg,no_es_poster,,""
1213180,"Sang Remords",1998,fr,/g5H3FMCYIAc4N7AP9ejURhsc0ja.jpg,no_es_poster,,""
1214905,"Trinil",2024,id,/3TmCcafUXjqLuxO6JUT8jfjlCZd.jpg,es_poster,si,""
1215044,"Body Trap",1992,zh,/fSm8FGIeVSizQ3PcOVuUDELwXIZ.jpg,es_poster,si,""
1216059,"Olf’s Supporters",1987,ru,/am6jl4u9o844pG2Kvkw7dYngPDq.jpg,no_es_poster,,""
1217141,"Paroxysm: Fear",2022,en,/uCD4117UC3CbB7JPgQvsihP2Cm.jpg,no_es_poster,,""
1218245,"Hellhounds",2024,en,/n5UA9BdqfhdPATA0HLSCntxVeU5.jpg,es_poster,si,""
1218320,"The Crimson Thread",2014,en,/3FuRgkqC1ppCTpl2QSYzxMFuAYp.jpg,no_es_poster,,""
1219673,"Morbid Montage",2018,de,/h72ovCQGoL764FpXIhhbM6KUHUb.jpg,no_es_poster,,""
1220252,"The Pointy Slippers",2023,en,/61gBDzJtFGOnqYXGluKB2KNuPvY.jpg,no_es_poster,,""
1220993,"Nightmare Resort",2023,ja,/tOFLK65MQ5zuIkheV2E7Z4dZRLt.jpg,es_poster,si,""
1221032,"The Secret",2021,en,/aNmhc07kK8OAoUGlFpJU2Nb6jYG.jpg,no_es_poster,,""
1221066,"La barriga del diablo",,es,/qSvWPYyMalIYRCt3N9Iom8Rsdt2.jpg,no_es_poster,,""
1221574,"Grandson's Summer",2004,ja,/3i00ad9jWL4PdUN14l7gafAV98B.jpg,no_es_poster,,""
1221578,"Specter",2005,ja,/93ACHXHO0mMHzWshqi02VvqPQAC.jpg,no_es_poster,,""
1221579,"Smoke Gets in My Eyes",2006,ja,/pFr0BZxTY5pOMQcNJEfXNuQ7dOR.jpg,no_es_poster,,""
1222617,"The Monkey's Paw",2014,en,/cufuSQ8YjQWantF22lsKgZJLufg.jpg,no_es_poster,,""
1223546,"Strawberry Lemonade",2026,en,/n857xWnZix0dJQjPtUJoNufaaBn.jpg,no_es_poster,,""
1224602,"Dear Joan: We're Going to Scare You to Death",1972,en,/7UiC0drORozd10jfRaX6IQBcC50.jpg,no_es_poster,,""
1224917,"We can no longer help you",2012,en,/pfpn6cS4FvGuL1Gc80H5DXNtFp4.jpg,no_es_poster,,""
1225067,"Silver Night",2023,en,/5a2kVHs5Ao0PQfw2i3FdgdHil9o.jpg,no_es_poster,,""
1226341,"Kaidan Shin Mimibukuro Nagurikomi! Gekijō-ban Tōkaidō-hen",2012,ja,/28Y6PuUqmEMdpmADqn2bZUem7C8.jpg,es_poster,si,""
1226606,"Beauty with White Breasts",1981,ja,/icHWWb0xCn0CjoMNH0UurxqO1r7.jpg,es_poster,si,""
1227615,"The Tragedy of MacWonka",2023,en,/zCCg8KmK2B91Gu2xdglDA2CeWIr.jpg,no_es_poster,,""
1227630,"Ancient Skeleton Joke",2023,en,/5td8LhpiMMmLQfYW01aILWrkE7q.jpg,no_es_poster,,""
1228784,"Squareworld (Short Version)",1995,ja,/oyezEpJBCbZBg1vVkyp5Ari4LGY.jpg,no_es_poster,,""
1229212,"Flickering Fears",2024,de,/8NFRuPCdVbAu4mqby7d4GddZfUh.jpg,no_es_poster,,""
1229799,"Filming Hole",2023,en,/47fCI0na1Oj509As2EBYDVmmChS.jpg,no_es_poster,,""
1229906,"Family",2024,en,/rQ58nnGx5FiSM4Gr3MaNnbTxaLb.jpg,no_es_poster,,""
1230719,"THE WORLD IS CONSUMING ME AND I CAN'T RUN AWAY FROM THE FALL",2023,pt,/nTkmoh8uCpcXtxi51txOIc6DtgC.jpg,no_es_poster,,""
1230796,"i am saved",2024,en,/yai8fTRGnHtp67yv5SBSTSSxzLr.jpg,no_es_poster,,""
1230992,"The House",2022,en,/o94pZRb0l2zk1n9nAL9a9ab5MTb.jpg,no_es_poster,,""
1231045,"Otis The Giant",2024,en,/lcaEc4Xb1lT5VI71eiVO2KHiiGz.jpg,es_poster,si,""
1231268,"Kyoto Yokai Map 1: A 900-Year-Old New Bride Living in Sagano",1980,ja,/5ZYNci9Wo5mEu39ce0dseQXdjJy.jpg,es_poster,si,""
1231306,"Blood Pizza",2024,en,/dkzPyp1TFeF2YFlWWCz80dtv73V.jpg,es_poster,si,""
1231585,"Just Leave",2024,en,/gB24BQLOZg8kk55kJRvHpbSvj6b.jpg,no_es_poster,,""
1231764,"Stash",2002,en,/u850tsWm4vZScsCI3lt9SH9ojDZ.jpg,es_poster,si,""
1232099,"The Big Sink",1993,en,/xcViXCdUiQ4qxWNyimWM4zDk5sd.jpg,no_es_poster,,""
1232290,"Night Rain and Autumn Lantern Hear Strange Stories",2024,zh,/gY5atQIvrayB8Nx37Kfn9lbsEjz.jpg,es_poster,si,""
1232818,"Desintegration",2015,fr,/vBLSht2HZniRxvbDeJbj1MSsPUi.jpg,es_poster,si,""
1233557,"Offering",2022,id,/sETpLO1MYRGi351PhyUw9WBWg7F.jpg,no_es_poster,,""
1234069,"Flame",2022,en,/dcJWJX1wmwUuadKFhG6Qw71PE38.jpg,no_es_poster,,""
1234070,"Into Death",2022,en,/3KVgCrtHEgibtPEgY93CqhQ6L78.jpg,no_es_poster,,""
1235608,"Black Magic",2015,id,/mMemMekbAh9B9oWW9DlOS192oXL.jpg,no_es_poster,,""
1236761,"Gracey Manor",2020,en,/3W7C0XOLVopOzfoZLNFYJhhl4OE.jpg,no_es_poster,,""
1236998,"Modern Urban Ghost Legends: Terrifying True Stories Surgeons Cannot Speak Of",2011,ja,/iSTI501bi8vjOl1EvQstBbynFZY.jpg,es_poster,si,""
1237783,"Catula Theme Song",2021,en,/vsijgplKdqraoKkXGcZsOQ23II8.jpg,no_es_poster,,""
1238437,"Brides of Boogeymen",2023,en,/eRKHB7FR0stTjQrYFUX8Ml76cUV.jpg,no_es_poster,,""
1238742,"Photographic Valarie",2023,en,/qfZa9rFAJLi0ERsDcMNeW9BhejL.jpg,no_es_poster,,""
1239395,"Delivery",2024,en,/4vG4coVEMNTISZbJZd0WZHYUg3C.jpg,no_es_poster,,""
1239602,"Bernisa, jača od smrti",1990,en,/kyMAFCRwqIeq0FJnelATMhCOeHO.jpg,no_es_poster,,""
1240095,"TO PLAY A MEMORY",2024,en,/mEf4TgOWUhE3S1ADUjvaHUyETBw.jpg,no_es_poster,,""
1240711,"The Crone",2018,en,/ncHpIKywFx53PtLeF1uOxPpXl7o.jpg,no_es_poster,,""
1240814,"Incidental 38: Strange Action At A Distance",2024,en,/rXdNLnsmuVOWL25rSaqKRau9X4a.jpg,no_es_poster,,""
1241429,"Geji: The Spirit Hunter",2024,th,/8nhaw4NaIoS7GVVBmpVZm7I8s3S.jpg,es_poster,si,""
1241689,"Junji Inagawa Horror Video: Pandora's Box",1992,ja,/d2qzlR6YYRA33kQ55jJfmcv5ZmK.jpg,es_poster,si,""
1242176,"Aviya",2023,he,/l6UhiGWFAupNsNdYLgAHaZHj26j.jpg,no_es_poster,,""
1242644,"Bits",2024,en,/yIrUncMzpWTtHA9iT8DyAh6cDyG.jpg,no_es_poster,,""
1242905,"Spiritual Tours",2018,ja,/dy7tPhCvy4bKSGFlkeS9XPTl44n.jpg,es_poster,si,""
1243795,"River of Desire",2020,xx,/3XgsU2QU46S0gKz3tLCtJqZLEfY.jpg,no_es_poster,,""
1243879,"Prom House",2023,en,/ca9DNfQrjYRqNlBQeW0MztqKak1.jpg,no_es_poster,,""
1244017,"Bug",2020,en,/8q2qfc369tSpoZcGmBta4oxljDL.jpg,es_poster,si,""
1244062,"Vimy Bridge",2024,en,/yEpronip8rFLySLwmMUkvCVTmEM.jpg,no_es_poster,,""
1244831,"Nozokiana 4: Cursed Video Edition",2017,ja,/cmrLH2GFihScYMQgTcBaSFlYFeG.jpg,es_poster,si,""
1245162,"Headcleaner",1999,en,/rOiSQwuWHdwM22SiKJOmKhmvF8k.jpg,no_es_poster,,""
1245342,"Battle Spirit Footage: Fight of the Living Ghost",2017,ja,/2Efw95vDNz2GxV9ovKRZIcLsg4N.jpg,es_poster,si,""
1246382,"The SMILE Tapes",2022,en,/iDHHWyHxNndgc8bvzMy5ahglVBC.jpg,no_es_poster,,""
1246416,"Vita Carnis - Living Meat Documentary",2022,en,/dElz0tbNrbKu6eN3v02ZBaCilMH.jpg,no_es_poster,,""
1246777,"His Nightly Terrors",2024,en,/kjPQ5JYezkL6N81Ejp9pIhgOUit.jpg,no_es_poster,,""
1247181,"Earworm",2024,en,/s9BogzfTMtNEpYg2XsTCdnOhiTs.jpg,no_es_poster,,""
1249037,"Dracula",1972,de,/20rZXGb759ymSFMbeS0kucfB7g6.jpg,no_es_poster,,""
1249052,"Kyoto Yokai Map 2: A 400-Year-Old Ice Woman Living on Kirara Slope",1981,ja,/pklHgVOruEu9wM7CTB4VdYEME8z.jpg,es_poster,si,""
1249591,"Terrifying Spirit Disturbance Video: Attack 1",2013,ja,/iICoGbA3w0f6qIrGM05GZ2KGgHy.jpg,es_poster,si,""
1249600,"Terrifying Spirit Disturbance Video 8: Darkness Edition",2015,ja,/wxLGtiJEuYhLR0DEymOyPp4j3Fg.jpg,es_poster,si,""
1249950,"Submitted Spirit Video: Omnibus",2014,ja,/pTSnoNxxe8QVs0FhkY0mq9UL5ol.jpg,es_poster,si,""
1250785,"Pursuit",2021,en,/2c0gO2NZRfMSRX58NeeXXkDfi0j.jpg,no_es_poster,,""
1251427,"The Garden",1996,en,/cCFUAGEZvSaXTyYIir5CBrz4VfH.jpg,es_poster,si,""
1252768,"When the Blood Flows",2025,pt,/vRZ2SbBbtFNRdkdf2FgRZnJHRte.jpg,es_poster,si,""
1254195,"T. Rex In The Atrium",2010,en,/cYnpt0bW9dRddYJBg55rZWf0OFS.jpg,no_es_poster,,""
1255394,"Ceremony of Innocence",2018,en,/oXRiYhgBqj5Gn6WwMDrcYvde0Yt.jpg,no_es_poster,,""
1255452,"Dokugeki! Noroi no Shinrei Supotto: Gokuraku",2017,ja,/dpLOMOtADBTYZGrhmI81sELy6CR.jpg,es_poster,si,""
1256281,"Anansi",2024,en,/1xd0vB456noEHIgwDrGo6K7NGTS.jpg,no_es_poster,,""
1256728,"Short Shits",2024,en,/jKXhOlWc6JBIRr5noptwEulva5x.jpg,es_poster,si,""
1256805,"Mouse",2024,en,/pCkTJjMk8xvtlaRR6lE5HNlbCBM.jpg,no_es_poster,,""
1259442,"The Blademan Cometh",2024,en,/3IHmlRxqViWeSmQe19DcoUPPBal.jpg,no_es_poster,,""
1259973,"Tommy Can't Sleep",2017,es,/mZDEf043NSb3HhVn9YgmpEVHdre.jpg,no_es_poster,,""
1260195,"Zombie Door",1970,en,/66MMZGHmG0Mci4S1JXyNyHmRh86.jpg,no_es_poster,,""
1260835,"777",1997,en,/7nsbGYR3t4r9jBxdRCIZiKlzoPU.jpg,es_poster,si,""
1261094,"Infinite Skies",2011,xx,/t0Fv76ed8tUDrn0BEJexJzZd9Zn.jpg,no_es_poster,,""
1261260,"Blood Relative",2004,en,/qfdlFSqRBA584lJ1YuuzIPGvBZp.jpg,no_es_poster,,""
1261582,"The Great London Mystery",1920,en,/vFuLdNDDNyM8ck2Gqvv6MHvClqw.jpg,no_es_poster,,""
1261644,"Der Hund von Baskerville - 5 Teil: Dr. Macdonalds Sanatorium",1920,de,/f7bHhJqi0APgiKiqUg814yUpzA1.jpg,no_es_poster,,""
1261861,"When the Moon Returns",2024,en,/c2D4xoRace4riYU4sbfYP9Na0Hh.jpg,no_es_poster,,""
1262456,"Nailed",1913,ru,/2MfpYrGz1NW69a78wXacnexWeBa.jpg,no_es_poster,,""
1262808,"Chewy Thanksgiving",2024,fr,/zlHpjZQmJXzDnvaI0yhBUWvi114.jpg,no_es_poster,,""
1263175,"Night",2024,fr,/lB5P8iyUxT2WA0xXetVaED7f5na.jpg,no_es_poster,,""
1263426,"Heaven and Earth Are Righteous",2024,zh,/kQka8mO1iXnSkTOrf8VDAyFgUhq.jpg,es_poster,si,""
1263600,"Samhain",2023,en,/sk3XBdYHILwiiYsVypTmkIx55dG.jpg,no_es_poster,,""
1263634,"Don't Trust the Doll",2022,en,/3r6k9H0sfZum1fjTI1DvOolnRrq.jpg,no_es_poster,,""
1265218,"Easter Bunny From Hell!",1985,en,/n0VWI1L8q2dOcAeCrhF9W0A2CD0.jpg,no_es_poster,,""
1265611,"Goedenacht",2024,fr,/Cd5n87FwfW91x3eijavSX6jTH2.jpg,no_es_poster,,""
1265651,"Algo en la camara",2022,en,/jxu0z8VnZ5s2np4IPw1eEgavy8k.jpg,no_es_poster,,""
1265797,"Ritual of the Dead",1937,en,/75ynrvZ6YhmxHdPVZJAvrHpFj2v.jpg,no_es_poster,,""
1267079,"The Ghost",1940,zh,/mefi6BesPbsZjQ095RTHVCSzehr.jpg,no_es_poster,,""
1267153,"How to CREATE a FOLDER!!! (Comprehensive Tutorial)",2023,en,/znURDuJSCBMb61L1kpx2DKarKWq.jpg,no_es_poster,,""
1267268,"Bride Meets Ghost",1913,zh,/3zHLrS34KXZ8DnFEJEKqe7RNvXN.jpg,no_es_poster,,""
1267318,"Sawman",2018,en,/4YrAUQRSQitDuD4zcZ0GkAiwJrf.jpg,no_es_poster,,""
1267448,"Kodama",1998,ja,/wMNg4gFvV7JlFWcrPRJrCV01H2W.jpg,es_poster,si,""
1268401,"Psychic Documentary: Forbidden Spectral Manifestation - Do Not Watch!!",2009,ja,/3icdggmPM7cNPFDISBF1J995P7k.jpg,es_poster,si,""
1269413,"The Cursed Plate: Dish Mansion at Hell's Banchō",1981,ja,/vp1zEZ3nbA6NC9DRiwx11gdqVRb.jpg,es_poster,si,""
1271419,"The Jingle Man",2020,es,/pZUMGJtnbC8rDBe7mu3nL3UKgn.jpg,no_es_poster,,""
1271607,"The Sclera",2023,ko,/e93xTEFBnlwX6oBKuAmYZetpcAH.jpg,es_poster,,""
1272300,"Foreclosure 2",2024,en,/4oURJWpf1kJlqNmPHVfOi1vQDIJ.jpg,es_poster,si,""
1272407,"Killer sprite mega movie.",2022,en,/ri9aFZjUDXMAkXo6rb5UVRLWHFp.jpg,no_es_poster,,""
1272803,"Fly Trap",2024,en,/3Ijy6hSezCyYK9hZjI8eidnOO1p.jpg,no_es_poster,,""
1272868,"Our House",2024,en,/mwBQDd28lUEE55ZoZPgwElxKUVY.jpg,no_es_poster,,""
1272966,"Sneck",2021,es,/9HYelQ0MVv0JS1GlgZtmlZ7x6RQ.jpg,no_es_poster,,""
1274134,"I Live Here Now",2026,en,/rzbbtzA50E66aUFNWcLMKFeUMTw.jpg,es_poster,si,""
1275254,"Dla otwartych oczu",,pl,/pQ0pVnNN8bTDwXGV3VPVxeCdAfW.jpg,no_es_poster,,""
1277003,"Empath",2024,en,/5BWK5lpQx3Hrjq5eBeVl8dfMb3R.jpg,no_es_poster,,""
1277901,"NETIVIM",2023,he,/lnxHdageB3DA3O9qXOfbjp5IiGU.jpg,no_es_poster,,""
1278048,"NOVO JOGO DO BOLSONARO",2024,pt,/dnvboteu2y4M4aT24sSv9QuQaS7.jpg,no_es_poster,,""
1279271,"Deathless",2018,en,/CBvpeDwhf9YAMnLWr7Lcx5baTH.jpg,no_es_poster,,""
1279626,"Kumare",2018,tl,/5dfHQgBlhgnhGh13zGbOJpFAjBq.jpg,no_es_poster,,""
1280081,"The Vivisectionist",1915,en,/3rqqTbmlPslJl62fqJRV7Rx8qA2.jpg,no_es_poster,,""
1280215,"From the River's Depths",1915,en,/wYlx7MpxhsMvvf9hC23VmEEKlZk.jpg,no_es_poster,,""
1280274,"I Am Not Here",2024,xx,/2TT9ZH1ZpH7GUkfNF7LvKxQstgR.jpg,no_es_poster,,""
1280889,"Hollow",2014,en,/qeRMFX3LATAHK2jw40dvVjz54gv.jpg,no_es_poster,,""
1281250,"Inferno Circus",2024,hu,/bidWI4vWUHplXGUXKBQ8T77mkqU.jpg,no_es_poster,,""
1281266,"disComfort",2024,xx,/7FzefWzHBZhjF4CzpAfgBRkYHMh.jpg,no_es_poster,,""
1281720,"The Walls Keep Talking",1941,en,/8tgTO6dXRiHrCm3nuXwTQtE4Opp.jpg,no_es_poster,,""
1281861,"Roadkill",2024,en,/xxOZjfjHMSw1As0bZkTvHMPKXOq.jpg,no_es_poster,,""
1281920,"Missing Child Videotape",2022,ja,/b8T6GdAMfHdFL21O4psium8CIb9.jpg,no_es_poster,,""
1282069,"The Man From The Sea",2023,en,/7Hu60v52aRGkKZX9UCoCW3yQwuL.jpg,no_es_poster,,""
1282296,"Insalubre",2024,pt,/unTxwZyOfUU1rnkCQ2G8xcYoPxs.jpg,no_es_poster,,""
1282649,"Voodoo Massacre",1997,en,/6Gw7mkrmflqF5JnjtzDriVQjSxL.jpg,no_es_poster,,""
1284281,"Absence of Mind",2010,en,/sUgN52sRN3n59bAilCiAd31EVQ1.jpg,no_es_poster,,""
1284304,"Alouqa or the Comedy of the Dead",1975,fr,/kyyPEKyucci0db2VQ8y9RG8z2hK.jpg,no_es_poster,,""
1284321,"The Little Black Bag",1969,en,/2mETNDCp09i0DnUqx49aXTY9xFm.jpg,no_es_poster,,""
1285310,"One More Pumpkin",2024,ko,/dejHL178M1ad3kgCAfv24VYyWHt.jpg,no_es_poster,,""
1285732,"Sayang",2022,en,/g972FXLeZlAkDCmO8VAfuMeHtJ3.jpg,no_es_poster,,""
1287025,"The Last Lonely Man",1969,en,/hn5V6hvkJZWrZRIzwl17KdEcZ2v.jpg,no_es_poster,,""
1287090,"Monkey on Their Backs",1970,en,/4GPPJubqNhNSPd64SS0Y8DsCGDG.jpg,no_es_poster,,""
1287099,"Spook House Ride",2001,en,/dHtZcXcIg02w4CzWrYOcysnH4us.jpg,no_es_poster,,""
1287123,"The Haunted Girl",1975,zh,/r6xQDYCcVWa3uUQkqeDJ53zl5Rq.jpg,no_es_poster,,""
1287381,"Imperfect",1941,sv,/y1M9Iskk5aZqW6bEaqWi2bNIjTI.jpg,no_es_poster,,""
1287440,"They Call It Love",2014,it,/aANcYr1dHsaDCqYBP87nYLUVpWG.jpg,no_es_poster,,""
1287465,"Octagon",2020,en,/l9GrhHQpdCGxNebQB1MeD3RQmx6.jpg,no_es_poster,,""
1288629,"The Animals Are Sick With Love",2023,en,/obYiZYJsw8YlqJbOeALSZ6kKIDE.jpg,no_es_poster,,""
1289721,"Albularyo",2022,en,/60g2959PphwSrKuHcRN9BDgJYPe.jpg,no_es_poster,,""
1289987,"Together Forever",2021,en,/yTpTC5mCgDZ9UKk14vDC58ee3xk.jpg,no_es_poster,,""
1290310,"Cute enough to eat",,fr,/cjKRYIpXj3uElNteGFK9GUpvjvZ.jpg,no_es_poster,,""
1290430,"Yule Goat",2024,en,/pKkzi2FhzXg9vxxWp3VJhFQUeTY.jpg,no_es_poster,,""
1290458,"Penitentiary",2024,es,/fqnTQHX19GmVBNGym0khsjDtaEJ.jpg,no_es_poster,,""
1290683,"Limite valicabile",1992,it,/ugj7aInAATmA8qKDrGp63duRuJd.jpg,no_es_poster,,""
1291594,"Beezel",2024,en,/a9gZxhG98LATZJGy1vWssyjVkk.jpg,es_poster,si,""
1291966,"Broadcast Prohibited VTR! True Scary Ghost Stories... The Truth That Can't Be Shown on TV",2009,ja,/hzVB5fXVIxlnpi8m8xgCDLl9CuP.jpg,es_poster,si,""
1292442,"Little Sea Death",2024,fr,/huxG3OKObx4HBh9xnm4dWH8iroy.jpg,no_es_poster,,""
1292645,"Kuncen",2025,id,/8XFnCNU1SIa100lI3bM7QDLPTEZ.jpg,es_poster,si,""
1293300,"The Wedding Ring",2020,it,/tQZkCxCYTmszSUf87VoYjLuxdbh.jpg,no_es_poster,,""
1293317,"Creature",1974,en,/blOjTp6Y2XbaPlWEmvj2Ro1ygXm.jpg,es_poster,si,""
1293320,"Into the Depths",2011,en,/xBMhf3zj5DveBOCXedWiqLjwjIO.jpg,no_es_poster,,""
1294687,"Love Bites",2024,xx,/zNKPJwBlwMzM74Cx5pI2QfSl0LQ.jpg,no_es_poster,,""
1295287,"Sun Fizz",1998,en,/eMvddYZmhkgn4fd2nlT1BcVkSQq.jpg,no_es_poster,,""
1295750,"New Thursday Ghost Stories Ghost Club: Seven Wonders of School Edition 3",1998,ja,/7oYbnF3gJ2wX2ilWGzZZoUS8xzc.jpg,es_poster,si,""
1295758,"Thursday Ghost Stories Ghost Club: Seven Wonders of School Edition 1",1998,ja,/st0ZvrqwSSC5bhoSIFv8OjF75W9.jpg,es_poster,si,""
1295890,"241",2023,en,/xk7D8DLPOWGsF0PMp4kbwJlN89R.jpg,es_poster,si,""
1296035,"Shadow People",2017,pt,/aZKjsaN0Yjx1THBGvvdicbxPKKT.jpg,no_es_poster,,""
1296590,"The Second Mexican-American War",2024,en,/erJwO16VX6ATE3fHtV0u1cywyKk.jpg,no_es_poster,,""
1296798,"In The Woods",2022,en,/bbEME79hTOwEmwQ39fGTy0FPfPM.jpg,no_es_poster,,""
1298306,"Tasmogor",2024,en,/2jMWnCrhwVstFyF2AO9aFeYWEj3.jpg,es_poster,si,""
1299002,"Vad gömmer sig i skuggorna",2024,sv,/nT1b0aPTwQvgPDSK6L3Ej5PnM79.jpg,no_es_poster,,""
1299043,"Mirliton",1978,nl,/sO2dVX5YB9eqwgXnaF64pvDZJ2i.jpg,no_es_poster,,""
1300054,"valo-valo",2024,en,/q2i31IIvXufjU78jGaSFeHAAfiz.jpg,es_poster,si,""
1300267,"Trip",2023,en,/1pGd8rcZ7RWMa3pnvNLGc0r5UBA.jpg,es_poster,si,""
1300785,"Anarbala",1929,hi,/lBWzzBXF4mn8iN99RGIrbSsUMXy.jpg,no_es_poster,,""
1300942,"solaris bled",2024,en,/fVjWXS0BjulsbQxegDxBRAmC4xN.jpg,no_es_poster,,""
1301061,"Her Secret Past",1952,zh,/jLV5pJODkTz5NGqyVZ94x761Yuu.jpg,es_poster,si,""
1301068,"Songs in Misty Night",1956,zh,/tTaLibtYkqMVQnr8dnXyoAio2Bg.jpg,es_poster,si,""
1301110,"Der Schädel der Pharaonentochter",1920,de,/dRgRtbJbOfZGkRAnD88NjNl7LiM.jpg,no_es_poster,,""
1301196,"Frankie News 4",2023,en,/7vuUll3sPabjFf6xVCnh7qUbfwI.jpg,no_es_poster,,""
1301498,"4:30",2024,ru,/hnCmMcPsOApTyX2pY5Q5HHgS3pS.jpg,es_poster,si,""
1302609,"Stuffie Day",2024,en,/2soP0cuJBfTnsL8gMO4L7imNM5B.jpg,no_es_poster,,""
1302691,"Adicolor Black",2006,en,/zcsWFM1Oidcle2qt2h1OYgxaUbb.jpg,no_es_poster,,""
1304559,"Columnas de Sangre",,es,/fd2WeazcjzIwIl0sT29hfd1OhFB.jpg,es_poster,si,""
1304736,"Pique Dame",1918,de,/vrPhJRpVnU96hVVaZxl9jer9dK2.jpg,no_es_poster,,""
1304868,"The Tragedy of Nine Lives",1960,cn,/9pkBWhatIOtx3CvuDSG4TBeUjJM.jpg,es_poster,si,""
1305094,"STAY",2024,en,/wFo9rKkqnO4fXT9P3pez4Cva1SO.jpg,no_es_poster,,""
1305606,"Birdcage",2023,fr,/5x72wDq6ZgyNHdqfhOyTDut5rwx.jpg,no_es_poster,,""
1305630,"The Land at Night",2024,xx,/kYxHdvYKodD6f5xf9M0CXzJ13NZ.jpg,no_es_poster,,""
1306112,"Ruckus at Kwong Cheong Lung",1949,cn,/4KBRIsEN6Q2h3y99C77HOKAfsBf.jpg,es_poster,si,""
1306119,"The Terrifying Man-eating Shark Woman",1980,ja,/ussTyoF2MZSzpg611tTJKodmrgJ.jpg,es_poster,si,""
1306511,"Livin' with Steve",2010,en,/86z3rZ3jcO9paU4I5BVU2LEim8q.jpg,no_es_poster,,""
1306693,"Verte",2024,fr,/7ZJ85L0lfyufYFXWVpzSTSxCFjS.jpg,no_es_poster,,""
1307267,"The Sculptor's Clayground",2016,en,/jlSMkd45exDbu4kXnzrv14pwxHl.jpg,no_es_poster,,""
1307747,"Capacitors",2024,en,/txjdPGHWSA4rAnUstLsxkPgDrUd.jpg,no_es_poster,,""
1308084,"Federico Faedo",2008,it,/8BG623n6bF1YnBz8yIK60Sb9yed.jpg,no_es_poster,,""
1308238,"Leave Me Alone",2022,en,/cKOcjTg2LgAkUrVkLTjzNkhHqpb.jpg,no_es_poster,,""
1308328,"Splitting",2023,en,/ayyBveJJn9GdJFntDNr0L8KuWrS.jpg,no_es_poster,,""
1308382,"Ice Forest",2022,ja,/af2a25P7yNEXQOH9oHNmFrlZwMy.jpg,es_poster,si,""
1308384,"OTHER SIDE",2021,ja,/ykxqrAWV8Jhdrb9AvX45gB7erV3.jpg,no_es_poster,,""
1308975,"La cama",1992,es,/lmaO3PNx0z4NUVmWo6l2dGruEBU.jpg,no_es_poster,,""
1309467,"Deus Ex Machina",2016,sr,/yeeim9vFLYdrM4QYv4i6E9QGGIz.jpg,no_es_poster,,""
1309625,"there's a light",2024,en,/woeuN8CLcfcTvlO2DLfosZgrJL2.jpg,no_es_poster,,""
1309905,"la fin",2021,fr,/o1vQp26OGTcsztU2FrrbZdQL0sW.jpg,no_es_poster,,""
1310396,"The Reaper's Image",2013,en,/nWfwvryRSo3kdtSkmudyLtF7Dwq.jpg,no_es_poster,,""
1310558,"PayDay",2024,he,/t7N26CMuATjHN5VHQ32XjRaOSZt.jpg,no_es_poster,,""
1311483,"Para lo que me queda en el convento",2024,es,/6JO581MuOuXot0AzTXGEAPgZUOB.jpg,no_es_poster,,""
1312549,"Spooky Kitaro",1986,ja,/xI8pPMx2cw41uxKb6aiKLac3900.jpg,no_es_poster,,""
